id;label
40327;No gesture
101026;Swiping Left
46384;Swiping Right
84255;Swiping Right
74405;Swiping Down
11194;Swiping Left
127632;Swiping Left
39063;Swiping Right
97581;No gesture
42475;Swiping Up
116305;Swiping Up
146297;Swiping Right
73737;Swiping Up
49745;No gesture
40370;Swiping Left
120551;Swiping Left
55898;Swiping Left
43078;Swiping Down
138546;Swiping Down
79756;Swiping Left
77348;Swiping Right
35295;No gesture
130153;Swiping Down
145898;Swiping Down
18538;Swiping Down
134590;Swiping Down
83958;Swiping Down
43976;Swiping Left
133367;Swiping Down
16386;No gesture
4817;Swiping Down
89327;Swiping Right
12810;Swiping Left
53035;Swiping Down
111556;No gesture
106458;Swiping Right
127431;Swiping Left
107083;Swiping Left
82082;No gesture
80835;Swiping Left
91598;No gesture
81759;No gesture
86738;Swiping Right
49250;Swiping Down
86830;No gesture
125354;Swiping Right
56919;Swiping Left
69826;Swiping Right
79241;Swiping Down
62846;Swiping Right
13352;Swiping Down
54729;Swiping Left
146602;Swiping Left
15422;Swiping Up
145341;No gesture
89128;Swiping Down
127498;Swiping Left
60647;No gesture
75063;Swiping Right
83972;Swiping Down
132629;Swiping Down
115218;Swiping Up
4200;Swiping Right
137008;Swiping Left
27137;Swiping Up
70630;Swiping Left
14072;Swiping Up
25455;Swiping Up
141351;Swiping Down
57582;Swiping Right
51902;Swiping Up
40662;Swiping Right
145329;No gesture
95548;Swiping Up
120209;Swiping Down
128833;Swiping Down
13582;Swiping Up
109891;Swiping Left
45697;Swiping Down
27306;Swiping Down
36834;Swiping Down
29814;Swiping Down
8566;Swiping Up
94317;No gesture
91224;No gesture
89671;Swiping Down
76456;Swiping Right
143217;Swiping Left
54239;Swiping Down
3922;Swiping Down
65003;No gesture
39168;No gesture
68247;No gesture
107916;No gesture
19143;Swiping Left
603;Swiping Left
85745;Swiping Right
139259;Swiping Left
146887;Swiping Up
29805;Swiping Left
92493;Swiping Up
37639;Swiping Down
121950;Swiping Left
131853;Swiping Down
71218;No gesture
2491;No gesture
31416;No gesture
108201;Swiping Right
16527;Swiping Down
113509;Swiping Up
106251;No gesture
6579;Swiping Left
146035;Swiping Down
13153;Swiping Down
116136;No gesture
30696;Swiping Right
9906;No gesture
3990;Swiping Left
136513;Swiping Down
104686;Swiping Right
123680;Swiping Down
114025;No gesture
128282;Swiping Right
85892;No gesture
68015;Swiping Down
15693;Swiping Up
123695;Swiping Up
62539;Swiping Left
68754;Swiping Up
111474;No gesture
53833;Swiping Down
78315;Swiping Down
116204;Swiping Down
57916;Swiping Down
55169;Swiping Down
129114;Swiping Right
136488;Swiping Left
137014;Swiping Right
4630;Swiping Down
9391;Swiping Up
57523;Swiping Right
3262;Swiping Down
55007;Swiping Down
82042;Swiping Right
87647;Swiping Right
45192;Swiping Up
49832;No gesture
7744;Swiping Down
44757;Swiping Right
83833;Swiping Right
44514;Swiping Left
22056;No gesture
121395;No gesture
88673;Swiping Up
91815;Swiping Up
92853;Swiping Up
91191;Swiping Up
96961;No gesture
78683;No gesture
118751;Swiping Left
93494;Swiping Down
9347;Swiping Up
134144;Swiping Left
125918;Swiping Right
98115;No gesture
91056;Swiping Down
72486;No gesture
57900;No gesture
24204;Swiping Right
30497;Swiping Left
6762;Swiping Down
102671;Swiping Down
56799;Swiping Left
30077;Swiping Right
123980;Swiping Left
113330;Swiping Down
5599;Swiping Left
90907;Swiping Up
84359;No gesture
75841;Swiping Up
48782;Swiping Right
6187;Swiping Down
31445;Swiping Right
131022;No gesture
102604;Swiping Left
87233;No gesture
3413;Swiping Right
12121;Swiping Left
39350;No gesture
107757;Swiping Left
137415;Swiping Up
2079;Swiping Right
30747;Swiping Down
93571;Swiping Left
138392;No gesture
95990;No gesture
46591;Swiping Left
6358;Swiping Right
118172;Swiping Down
50480;Swiping Down
63921;Swiping Down
104192;Swiping Left
4703;No gesture
42384;Swiping Right
126112;Swiping Right
96618;Swiping Right
34177;Swiping Up
99452;Swiping Right
50832;Swiping Down
75344;Swiping Down
102490;Swiping Left
8451;Swiping Down
143391;No gesture
85179;No gesture
126594;Swiping Down
134661;Swiping Up
48135;Swiping Right
36530;Swiping Right
120645;Swiping Up
72364;No gesture
36033;Swiping Down
119309;No gesture
122807;Swiping Right
67001;No gesture
128063;Swiping Up
32477;No gesture
42653;Swiping Up
145670;Swiping Right
103463;No gesture
113808;No gesture
89287;No gesture
130463;No gesture
95595;Swiping Right
29101;Swiping Right
131371;Swiping Down
29419;Swiping Right
70084;Swiping Right
112696;Swiping Up
14060;Swiping Right
82905;Swiping Down
100673;Swiping Down
50988;Swiping Left
19790;Swiping Right
26857;Swiping Up
125730;No gesture
121773;Swiping Left
128761;Swiping Left
55615;Swiping Right
81626;Swiping Down
79229;Swiping Right
140817;Swiping Right
73420;Swiping Down
128687;Swiping Right
136162;No gesture
119939;Swiping Down
91900;Swiping Down
16789;Swiping Right
110911;Swiping Down
140520;Swiping Left
140236;Swiping Up
45584;No gesture
8694;Swiping Down
69216;Swiping Down
50678;Swiping Up
46346;Swiping Right
19309;Swiping Right
12466;Swiping Down
138782;Swiping Right
54593;Swiping Up
125375;Swiping Down
99514;No gesture
78428;Swiping Up
21396;Swiping Down
107754;No gesture
76871;No gesture
7248;Swiping Up
79515;No gesture
22526;Swiping Right
140020;Swiping Left
140450;Swiping Down
42103;Swiping Left
127536;Swiping Right
62412;No gesture
75436;Swiping Right
38971;Swiping Left
72121;Swiping Right
22445;No gesture
27021;No gesture
96562;No gesture
36093;Swiping Up
12147;Swiping Up
104976;Swiping Down
55818;No gesture
22559;No gesture
120282;No gesture
105319;Swiping Left
73319;No gesture
136905;Swiping Right
24861;Swiping Up
63852;Swiping Right
129321;Swiping Left
146948;Swiping Left
14753;Swiping Down
134391;No gesture
111441;No gesture
144668;Swiping Right
37509;Swiping Down
104063;No gesture
130186;Swiping Left
48859;Swiping Right
105421;Swiping Down
50047;Swiping Up
78900;Swiping Down
112935;Swiping Right
28279;Swiping Down
36214;No gesture
60062;No gesture
52421;Swiping Left
50922;Swiping Up
104150;Swiping Right
48829;Swiping Up
124644;Swiping Up
84072;Swiping Up
15802;Swiping Up
104388;No gesture
112008;Swiping Right
47938;Swiping Right
75481;Swiping Right
72207;Swiping Up
87614;Swiping Down
38851;Swiping Up
108160;Swiping Up
102497;Swiping Left
133784;No gesture
123836;No gesture
46292;Swiping Up
65781;No gesture
31712;Swiping Up
79889;Swiping Down
3987;Swiping Right
120031;Swiping Up
116010;Swiping Left
84280;No gesture
38786;Swiping Right
112010;Swiping Up
64034;Swiping Right
99298;Swiping Down
16925;Swiping Left
123683;Swiping Right
107607;No gesture
131746;No gesture
17338;Swiping Down
54142;No gesture
115069;Swiping Up
74437;Swiping Down
98639;No gesture
94245;Swiping Right
14715;Swiping Up
113514;Swiping Right
43668;Swiping Right
92641;Swiping Up
50028;No gesture
11018;Swiping Up
76694;Swiping Down
131631;Swiping Right
16046;Swiping Left
36481;Swiping Right
69910;Swiping Down
43761;Swiping Up
142998;Swiping Down
40069;Swiping Left
145040;Swiping Down
62456;Swiping Down
25730;Swiping Right
74521;Swiping Up
51;Swiping Right
107118;Swiping Up
43879;Swiping Up
95984;No gesture
49609;Swiping Right
88546;Swiping Up
91808;Swiping Left
129714;No gesture
62142;Swiping Right
111239;Swiping Right
43136;Swiping Right
135500;Swiping Down
133446;Swiping Down
130753;Swiping Right
35667;Swiping Up
141230;Swiping Up
78177;Swiping Down
133032;Swiping Right
58600;No gesture
22358;Swiping Left
86574;Swiping Right
5400;Swiping Right
131769;Swiping Left
30969;Swiping Right
42408;Swiping Down
67817;Swiping Left
111559;Swiping Up
34616;Swiping Left
100471;Swiping Right
24280;No gesture
6032;Swiping Down
136657;Swiping Right
106565;Swiping Up
147734;Swiping Down
78817;Swiping Down
136235;Swiping Up
7394;No gesture
79545;Swiping Up
104579;Swiping Up
121208;Swiping Up
47615;Swiping Up
22519;Swiping Down
47713;Swiping Left
33361;No gesture
90942;No gesture
23019;Swiping Right
112063;Swiping Right
19471;Swiping Down
127171;Swiping Down
52729;Swiping Up
56836;No gesture
1781;Swiping Up
9189;Swiping Left
75363;Swiping Down
10853;Swiping Left
48860;Swiping Left
63943;No gesture
85006;No gesture
68276;Swiping Right
86342;Swiping Right
101482;Swiping Down
68072;No gesture
44128;Swiping Right
74862;Swiping Right
58479;No gesture
106441;Swiping Left
141131;Swiping Up
55887;Swiping Down
49708;Swiping Up
23713;Swiping Right
29541;Swiping Left
94429;Swiping Down
66038;Swiping Left
86355;Swiping Up
73383;Swiping Down
51295;Swiping Down
19030;No gesture
85969;Swiping Up
9175;Swiping Left
100386;Swiping Left
124042;Swiping Down
117636;Swiping Left
109330;Swiping Down
69930;Swiping Left
136509;Swiping Right
76969;Swiping Left
107001;Swiping Up
75384;Swiping Left
34643;Swiping Down
16245;Swiping Up
31433;Swiping Up
101821;Swiping Up
106474;Swiping Up
8490;Swiping Right
79835;Swiping Left
59701;No gesture
25124;Swiping Down
93037;Swiping Right
19002;Swiping Down
143186;Swiping Left
83866;No gesture
56172;Swiping Down
104791;Swiping Right
94603;Swiping Right
52766;Swiping Down
15414;Swiping Up
38539;No gesture
104763;Swiping Down
112167;Swiping Down
113005;Swiping Down
59646;Swiping Down
9522;Swiping Left
65331;Swiping Right
93820;Swiping Right
100418;No gesture
137121;Swiping Down
10727;Swiping Up
11873;No gesture
123967;Swiping Down
105531;Swiping Right
26586;Swiping Down
83082;Swiping Up
141666;Swiping Up
86289;Swiping Up
46385;Swiping Up
56984;Swiping Down
22397;Swiping Up
102970;Swiping Up
93713;Swiping Up
75664;Swiping Left
6344;Swiping Left
71761;Swiping Down
966;Swiping Left
104825;Swiping Right
44218;Swiping Up
66964;No gesture
91676;Swiping Right
132579;Swiping Up
5367;Swiping Down
30149;Swiping Up
2683;Swiping Right
28538;Swiping Right
136314;Swiping Up
78854;Swiping Right
33418;Swiping Right
104745;No gesture
48739;Swiping Left
141026;No gesture
12581;Swiping Up
27886;Swiping Up
30046;Swiping Down
16225;Swiping Up
118079;Swiping Down
58251;Swiping Left
41263;Swiping Right
99283;Swiping Left
88098;Swiping Down
87669;Swiping Right
63588;Swiping Down
66893;Swiping Left
103306;Swiping Right
71162;No gesture
13105;No gesture
130666;Swiping Left
61999;No gesture
21247;No gesture
133924;Swiping Up
103946;Swiping Right
53880;Swiping Up
147057;Swiping Left
55793;Swiping Right
43368;No gesture
33333;Swiping Down
82703;Swiping Right
120998;Swiping Up
62491;Swiping Up
4047;Swiping Left
80109;Swiping Left
29873;Swiping Up
18853;Swiping Left
31967;Swiping Left
89286;Swiping Up
126196;No gesture
145631;Swiping Right
67871;No gesture
12106;Swiping Up
146427;Swiping Right
12940;No gesture
102314;No gesture
30307;No gesture
21785;No gesture
77835;Swiping Left
126291;Swiping Left
130055;Swiping Left
28748;Swiping Left
35467;Swiping Up
126926;Swiping Down
83910;Swiping Up
138888;Swiping Left
100932;Swiping Right
87272;No gesture
49534;Swiping Down
8538;Swiping Down
105813;No gesture
1425;Swiping Down
87191;Swiping Up
5051;Swiping Left
94293;Swiping Up
145138;Swiping Right
146232;Swiping Down
8860;Swiping Up
54737;Swiping Down
66575;Swiping Left
16309;Swiping Up
17914;Swiping Up
142062;Swiping Down
132643;Swiping Up
21168;No gesture
83916;Swiping Left
6702;Swiping Right
78265;Swiping Right
139110;Swiping Up
137482;Swiping Right
53352;Swiping Left
106972;Swiping Up
27639;Swiping Right
55001;No gesture
134486;Swiping Right
52181;Swiping Up
3716;Swiping Up
16932;Swiping Up
84993;Swiping Up
63476;Swiping Down
134339;No gesture
31571;No gesture
117089;Swiping Down
70077;Swiping Right
141777;Swiping Down
93646;Swiping Up
117059;Swiping Down
27689;Swiping Left
61471;Swiping Right
50562;No gesture
36787;Swiping Up
42274;Swiping Down
111374;Swiping Left
3202;Swiping Right
16067;Swiping Right
741;Swiping Up
143234;No gesture
85190;Swiping Up
29008;Swiping Down
20020;Swiping Down
123747;Swiping Down
15989;Swiping Down
126088;Swiping Down
47163;Swiping Down
39960;No gesture
60509;Swiping Right
4694;No gesture
144433;Swiping Up
73350;Swiping Right
102029;No gesture
80017;No gesture
24108;Swiping Left
10844;Swiping Left
72970;Swiping Up
106022;Swiping Right
43217;Swiping Down
47146;No gesture
116433;Swiping Up
141424;Swiping Down
65777;Swiping Left
28082;Swiping Left
28736;Swiping Left
84908;Swiping Up
142196;No gesture
108169;Swiping Right
75304;Swiping Up
13249;No gesture
33581;No gesture
112907;Swiping Right
104271;No gesture
143089;Swiping Right
83084;Swiping Left
35286;Swiping Up
17051;Swiping Up
24327;No gesture
139100;No gesture
82590;Swiping Left
105489;Swiping Up
102074;Swiping Down
132000;Swiping Down
143480;No gesture
103940;Swiping Left
112317;No gesture
56405;Swiping Right
138768;Swiping Down
129021;Swiping Down
20028;Swiping Right
118170;No gesture
51944;No gesture
147537;Swiping Right
134521;Swiping Left
43253;Swiping Left
21223;Swiping Right
79655;Swiping Right
107734;Swiping Right
27890;Swiping Down
119148;Swiping Down
127916;Swiping Right
34355;Swiping Right
67642;No gesture
98014;Swiping Left
57835;No gesture
95685;Swiping Up
116209;Swiping Left
138167;No gesture
120465;Swiping Down
116680;Swiping Down
83507;Swiping Right
132576;Swiping Up
143010;Swiping Left
17837;Swiping Left
121798;Swiping Up
79763;Swiping Left
38112;Swiping Down
127487;Swiping Left
47358;Swiping Down
136735;No gesture
47710;Swiping Left
95814;Swiping Right
103101;Swiping Right
12945;Swiping Up
83414;No gesture
36460;Swiping Up
25906;Swiping Up
17655;Swiping Up
59694;Swiping Down
50176;Swiping Up
101245;No gesture
72773;Swiping Left
37797;Swiping Left
35325;No gesture
101378;No gesture
16958;No gesture
45569;Swiping Down
129004;Swiping Right
50798;No gesture
56920;Swiping Down
122040;Swiping Right
114070;Swiping Left
112729;Swiping Up
114713;Swiping Down
38182;Swiping Right
106516;No gesture
89685;Swiping Up
20915;No gesture
38697;Swiping Up
43572;No gesture
198;Swiping Down
57046;Swiping Left
23311;Swiping Left
7754;Swiping Right
117766;Swiping Left
103084;Swiping Up
21121;Swiping Right
9;Swiping Right
27644;Swiping Down
64785;Swiping Down
26467;Swiping Left
38737;No gesture
130083;Swiping Up
65948;Swiping Left
62143;Swiping Down
39430;Swiping Up
22665;Swiping Right
48753;Swiping Up
121947;Swiping Up
17724;Swiping Down
106320;Swiping Left
41480;Swiping Down
81080;Swiping Left
35690;Swiping Left
98619;Swiping Left
123037;Swiping Down
78868;Swiping Down
75232;Swiping Left
27431;Swiping Up
47303;Swiping Down
103492;Swiping Left
107452;Swiping Down
130319;Swiping Down
99224;No gesture
29135;Swiping Down
50217;Swiping Down
139639;Swiping Down
93957;Swiping Left
125582;Swiping Up
101657;Swiping Right
141827;No gesture
37121;Swiping Down
36487;Swiping Left
100267;Swiping Left
77925;Swiping Left
144495;Swiping Right
24401;Swiping Up
57588;Swiping Down
76372;No gesture
76827;Swiping Down
78671;Swiping Up
38619;Swiping Down
68423;Swiping Up
78592;No gesture
135400;Swiping Left
21045;No gesture
28230;Swiping Down
80956;Swiping Left
118581;Swiping Right
78893;Swiping Left
23955;No gesture
121088;Swiping Down
87806;No gesture
4529;Swiping Left
95168;Swiping Right
148001;Swiping Left
49574;No gesture
146071;No gesture
34165;Swiping Right
16701;Swiping Up
103228;Swiping Left
81689;Swiping Left
41835;Swiping Up
135664;No gesture
46659;Swiping Right
69134;No gesture
3605;Swiping Up
97403;Swiping Down
134046;Swiping Left
94401;No gesture
103518;No gesture
24668;Swiping Up
131753;Swiping Down
108516;Swiping Down
108155;Swiping Down
60370;No gesture
8884;Swiping Up
58133;Swiping Left
21327;Swiping Up
40408;Swiping Down
53640;Swiping Up
91363;Swiping Down
99367;Swiping Down
129267;Swiping Down
16590;Swiping Right
139313;Swiping Left
48475;Swiping Left
49722;Swiping Up
5604;Swiping Left
76684;No gesture
81141;Swiping Down
22689;Swiping Left
69132;Swiping Right
40083;No gesture
89082;Swiping Left
124190;Swiping Up
61684;Swiping Up
106780;Swiping Up
37455;Swiping Up
90967;Swiping Left
61891;Swiping Left
108936;Swiping Right
110031;Swiping Left
104968;No gesture
92253;No gesture
76588;Swiping Right
136722;Swiping Down
10486;Swiping Right
21910;Swiping Down
1963;Swiping Up
13929;Swiping Up
46021;Swiping Left
79955;Swiping Right
57869;Swiping Down
2420;Swiping Left
51967;Swiping Up
107345;No gesture
64031;Swiping Down
84261;Swiping Right
1286;Swiping Right
96301;Swiping Right
51636;Swiping Down
38401;Swiping Left
55761;No gesture
27746;Swiping Down
140495;Swiping Right
115572;Swiping Up
49080;Swiping Left
84166;Swiping Right
147277;No gesture
105276;Swiping Up
12107;Swiping Down
3323;No gesture
109419;Swiping Left
61054;Swiping Down
94481;Swiping Down
70381;Swiping Up
70475;No gesture
147888;Swiping Left
67374;Swiping Down
2956;No gesture
143092;Swiping Left
108324;No gesture
129628;Swiping Down
45318;Swiping Left
56961;No gesture
146261;Swiping Down
21615;Swiping Up
19926;No gesture
45976;Swiping Up
109637;Swiping Left
102041;Swiping Left
90268;No gesture
76715;No gesture
23476;No gesture
78776;Swiping Down
97880;Swiping Right
119563;Swiping Up
74590;Swiping Left
116203;Swiping Up
93742;Swiping Up
103571;No gesture
63523;Swiping Left
20609;Swiping Left
147222;No gesture
145766;No gesture
86982;Swiping Up
66849;Swiping Up
72562;Swiping Left
134328;Swiping Up
822;Swiping Down
119696;Swiping Left
15253;Swiping Right
51851;Swiping Up
62076;Swiping Down
8717;Swiping Left
74572;No gesture
131261;Swiping Left
132826;No gesture
42287;Swiping Up
236;No gesture
15205;Swiping Down
72481;Swiping Down
119194;Swiping Left
70016;No gesture
129692;Swiping Up
122756;Swiping Left
52787;No gesture
118800;Swiping Left
50869;No gesture
99840;Swiping Up
124689;No gesture
74725;Swiping Left
97286;Swiping Down
66821;Swiping Up
29239;Swiping Left
32113;No gesture
1474;Swiping Left
33918;Swiping Left
106015;Swiping Left
19804;Swiping Up
120208;No gesture
74190;Swiping Left
24078;No gesture
50447;Swiping Right
136033;Swiping Down
119794;No gesture
112382;Swiping Right
37511;Swiping Right
137002;No gesture
64186;Swiping Up
93124;Swiping Left
72952;Swiping Left
25001;Swiping Left
102816;Swiping Right
74658;Swiping Up
85141;Swiping Up
146843;Swiping Left
11905;Swiping Down
92152;Swiping Right
14589;Swiping Right
645;Swiping Left
115596;Swiping Down
95618;Swiping Left
25466;No gesture
131933;Swiping Up
128342;Swiping Down
40313;Swiping Right
74971;Swiping Down
80379;Swiping Up
82154;Swiping Left
75930;No gesture
126537;No gesture
11842;No gesture
50745;Swiping Down
65423;Swiping Right
108654;Swiping Right
141744;Swiping Down
104938;No gesture
68429;Swiping Up
6643;No gesture
144493;No gesture
106601;Swiping Right
36283;No gesture
137139;Swiping Down
59715;No gesture
53554;Swiping Right
13853;Swiping Up
11956;Swiping Up
96381;No gesture
104433;Swiping Up
80166;No gesture
89054;Swiping Up
343;Swiping Right
77115;No gesture
84240;Swiping Left
143398;Swiping Up
16664;Swiping Down
412;No gesture
112121;Swiping Up
135541;Swiping Up
132997;No gesture
62410;No gesture
100271;Swiping Right
39014;No gesture
36663;Swiping Right
102737;Swiping Up
62458;Swiping Right
10861;Swiping Up
75114;No gesture
76662;Swiping Up
31504;Swiping Down
72529;Swiping Down
38244;Swiping Down
77282;Swiping Right
46489;No gesture
118350;Swiping Down
21346;Swiping Left
16790;Swiping Down
31929;Swiping Right
43608;Swiping Left
79671;Swiping Right
33659;No gesture
82172;Swiping Up
112604;Swiping Up
133040;Swiping Right
369;Swiping Right
145068;Swiping Left
142241;Swiping Down
112699;Swiping Up
124363;Swiping Up
48841;Swiping Left
127221;No gesture
130878;Swiping Left
132817;Swiping Up
59945;Swiping Up
80169;Swiping Right
133344;No gesture
120069;Swiping Right
12845;No gesture
35621;Swiping Up
17304;Swiping Left
30999;No gesture
41610;Swiping Right
113115;Swiping Right
71395;Swiping Left
38525;No gesture
5150;Swiping Right
42619;No gesture
126743;Swiping Up
29777;Swiping Down
137343;Swiping Up
120649;No gesture
73329;Swiping Down
61363;Swiping Right
2455;Swiping Left
31608;Swiping Up
58232;Swiping Right
80407;Swiping Right
5930;Swiping Up
98873;Swiping Up
17091;Swiping Left
28699;Swiping Down
78720;Swiping Up
20884;Swiping Up
143058;Swiping Left
62217;Swiping Down
58879;Swiping Up
135963;Swiping Left
115791;Swiping Up
18990;Swiping Up
80776;No gesture
128782;Swiping Left
123892;Swiping Down
117020;No gesture
133196;No gesture
24493;Swiping Down
106621;No gesture
2647;Swiping Up
77025;Swiping Up
1158;No gesture
2478;Swiping Right
41902;Swiping Left
126851;Swiping Right
93814;Swiping Down
42483;Swiping Down
35676;No gesture
140265;Swiping Left
141275;Swiping Right
13470;Swiping Up
24670;Swiping Right
45837;No gesture
53556;Swiping Down
24755;Swiping Left
24310;Swiping Down
78819;Swiping Left
84076;Swiping Down
97739;No gesture
5983;Swiping Up
129243;Swiping Right
15067;No gesture
22150;Swiping Right
123804;Swiping Right
31042;Swiping Left
16311;No gesture
8823;No gesture
132143;Swiping Up
86343;No gesture
3801;Swiping Up
96248;Swiping Right
113860;Swiping Down
128334;No gesture
125309;Swiping Up
91362;Swiping Up
84528;Swiping Right
61792;Swiping Down
84954;No gesture
90384;No gesture
10941;Swiping Left
136145;Swiping Left
127121;No gesture
90026;No gesture
145673;Swiping Right
127433;Swiping Left
24127;Swiping Left
36543;Swiping Down
121545;No gesture
77328;Swiping Right
133730;Swiping Left
70212;Swiping Left
22196;No gesture
16805;Swiping Down
15808;Swiping Left
99339;No gesture
135013;Swiping Up
129101;Swiping Up
14840;Swiping Up
29901;Swiping Up
125193;Swiping Down
22784;Swiping Down
50299;Swiping Left
7793;No gesture
77681;No gesture
90021;No gesture
21227;Swiping Up
121287;Swiping Down
10854;Swiping Left
67121;Swiping Left
92645;Swiping Up
4547;Swiping Down
45305;Swiping Left
116503;No gesture
47015;Swiping Left
116636;No gesture
8537;Swiping Left
24454;No gesture
134312;Swiping Right
144135;Swiping Up
14497;No gesture
28452;Swiping Up
98111;No gesture
106201;Swiping Right
67769;No gesture
63988;No gesture
82213;Swiping Up
28462;Swiping Right
100129;Swiping Left
71423;Swiping Left
64308;Swiping Down
37778;Swiping Left
89801;Swiping Right
115047;Swiping Down
86619;Swiping Up
36970;Swiping Left
112953;Swiping Left
81991;Swiping Right
41418;Swiping Down
9128;Swiping Left
105322;Swiping Up
108745;Swiping Left
55666;No gesture
139753;Swiping Left
13736;Swiping Left
48447;Swiping Up
88490;Swiping Down
119853;Swiping Left
135580;No gesture
59416;Swiping Left
36540;Swiping Left
4513;Swiping Up
130393;Swiping Up
6086;Swiping Up
117864;Swiping Right
82333;Swiping Right
99657;Swiping Right
61642;Swiping Down
121345;No gesture
5153;Swiping Down
94448;Swiping Right
120984;Swiping Down
1039;Swiping Down
145106;Swiping Right
58404;Swiping Right
145075;Swiping Left
58032;Swiping Up
96768;Swiping Right
18524;No gesture
71038;Swiping Up
113114;Swiping Up
5265;Swiping Right
66751;No gesture
19655;Swiping Down
16848;No gesture
24883;Swiping Right
87269;Swiping Down
47705;Swiping Up
29550;Swiping Right
143488;Swiping Left
71116;Swiping Right
138696;No gesture
140834;Swiping Down
69797;Swiping Right
61426;Swiping Right
146345;Swiping Left
93073;No gesture
127648;Swiping Up
102506;No gesture
9695;Swiping Right
57478;Swiping Up
11965;Swiping Down
72939;Swiping Right
112725;No gesture
72780;No gesture
55426;Swiping Left
109715;Swiping Up
930;Swiping Right
32366;Swiping Up
87218;Swiping Up
91408;Swiping Left
83908;No gesture
13058;No gesture
27511;No gesture
34846;Swiping Left
27272;Swiping Right
47496;No gesture
32267;No gesture
107711;Swiping Right
83360;Swiping Right
67568;Swiping Left
110851;No gesture
146315;Swiping Left
38102;Swiping Up
129969;No gesture
16359;Swiping Right
22991;No gesture
90926;Swiping Down
98152;Swiping Left
98095;No gesture
71713;No gesture
128080;No gesture
3744;Swiping Down
78309;Swiping Left
104604;Swiping Up
94931;Swiping Up
63558;No gesture
107254;No gesture
147988;Swiping Right
4012;Swiping Down
105629;Swiping Right
138833;Swiping Down
97053;Swiping Down
56273;Swiping Down
108107;No gesture
102639;Swiping Right
68001;No gesture
130267;No gesture
44110;Swiping Right
29810;No gesture
33812;No gesture
81282;No gesture
26821;Swiping Down
28798;No gesture
121038;Swiping Right
123027;Swiping Right
120161;Swiping Left
50864;Swiping Right
139561;Swiping Down
107591;Swiping Up
112350;Swiping Left
39225;Swiping Up
122106;Swiping Right
6900;Swiping Left
18081;No gesture
2815;Swiping Up
17475;No gesture
101254;Swiping Down
105548;No gesture
34646;No gesture
37860;Swiping Left
67040;Swiping Left
134943;Swiping Right
21953;No gesture
144534;Swiping Up
139293;No gesture
97772;Swiping Down
80557;Swiping Up
41387;No gesture
63980;Swiping Up
102299;No gesture
108823;Swiping Right
28014;Swiping Up
51706;No gesture
145834;No gesture
147197;Swiping Left
132912;Swiping Right
129148;Swiping Down
80947;Swiping Up
116128;Swiping Right
124815;Swiping Up
79685;No gesture
19949;Swiping Left
23445;Swiping Down
70692;Swiping Down
59962;No gesture
64744;Swiping Left
82226;No gesture
73537;Swiping Left
43855;Swiping Left
18384;Swiping Down
132654;No gesture
25867;No gesture
28295;Swiping Right
108460;Swiping Down
109078;Swiping Up
38501;Swiping Right
29114;No gesture
28592;Swiping Up
60920;No gesture
112298;Swiping Down
138612;Swiping Down
109504;Swiping Up
72231;Swiping Right
124908;Swiping Left
17233;No gesture
39900;Swiping Down
24287;Swiping Left
140423;No gesture
137390;No gesture
77414;Swiping Left
56770;Swiping Right
139263;Swiping Right
33249;Swiping Down
88957;Swiping Right
66864;Swiping Right
11835;Swiping Left
42159;Swiping Up
83060;Swiping Up
26853;Swiping Up
82035;Swiping Up
121995;Swiping Left
1758;Swiping Down
110429;Swiping Down
94222;No gesture
101577;Swiping Down
59960;Swiping Left
99943;No gesture
102583;Swiping Down
77613;Swiping Down
98360;Swiping Down
119203;Swiping Up
139127;Swiping Right
110416;Swiping Left
46637;Swiping Up
75152;Swiping Up
130398;No gesture
22860;Swiping Right
1135;Swiping Left
127627;Swiping Right
39580;Swiping Up
5246;Swiping Left
103675;Swiping Up
14693;Swiping Left
106211;Swiping Left
95815;Swiping Up
54373;Swiping Right
27492;Swiping Down
56380;Swiping Left
142442;Swiping Down
120088;Swiping Down
116087;Swiping Right
119284;No gesture
119108;Swiping Down
111671;Swiping Up
93012;Swiping Right
107628;Swiping Right
57106;Swiping Right
126487;Swiping Up
60941;No gesture
130627;No gesture
100725;Swiping Down
105400;Swiping Left
117725;Swiping Right
48914;Swiping Down
62218;Swiping Up
68803;Swiping Down
9941;Swiping Left
127789;Swiping Up
76153;Swiping Down
66227;Swiping Right
33016;Swiping Left
99875;Swiping Left
76296;Swiping Down
77213;Swiping Right
128323;Swiping Left
96151;Swiping Up
26193;Swiping Left
82159;Swiping Right
140714;Swiping Down
122050;Swiping Right
25517;Swiping Up
116686;Swiping Right
93988;No gesture
127167;No gesture
40086;Swiping Down
13286;Swiping Down
72347;Swiping Left
58720;Swiping Left
110644;Swiping Right
55394;Swiping Down
24025;Swiping Up
71042;Swiping Right
113655;Swiping Down
7422;Swiping Down
36667;Swiping Up
56349;Swiping Up
103895;Swiping Right
122086;Swiping Right
65333;Swiping Down
32973;Swiping Down
111715;Swiping Up
136451;Swiping Up
46801;Swiping Left
136965;Swiping Right
92455;Swiping Up
80878;Swiping Right
2186;No gesture
8423;Swiping Up
66780;Swiping Left
49528;Swiping Up
22515;No gesture
136702;Swiping Right
105593;Swiping Left
18457;Swiping Left
74952;Swiping Down
60161;Swiping Down
134806;Swiping Left
20775;Swiping Down
71205;No gesture
